Vehicle ID,Asset Label,Driver,Date,Department,Assigned Job,Last Location,Region
,,Unknown,,Construction,5/7/2025 12:38:00 PM,"""2024-023 TARRANT RIVERSIDE BRIDGE REHAB,   Riverside Dr,  Fort Worth,  TX 76111""",Dallas
,,Unknown,,Construction,5/7/2025 12:55:00 PM,"""2024-023 TARRANT RIVERSIDE BRIDGE REHAB,   E Lancaster Ave,  Fort Worth,  TX 76103""",Dallas
,,Unknown,,Construction,5/7/2025 1:04:40 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   I-20 E,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/8/2025 6:09:30 AM,"""7115 - 7209 Stonewall Rd,  Forest Hill,  TX 76140""",Dallas
,,Unknown,,Construction,5/8/2025 6:17:33 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SW Loop 820,  Fort Worth,  TX 76115""",Dallas
,,Unknown,,Construction,5/8/2025 7:45:25 AM,"""DFW Yard,  9700 - 9830 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/8/2025 8:21:33 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/8/2025 10:17:06 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,  535 - 599 Molly Ln,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/8/2025 10:23:21 AM,""" E Highway 67,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/8/2025 10:31:24 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   S College Dr,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/8/2025 10:43:22 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/8/2025 11:57:31 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,  373 - 95 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/8/2025 12:19:04 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,   S College Dr,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/8/2025 12:28:46 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/8/2025 5:04:37 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,  373 - 95 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/8/2025 5:38:40 PM,"""DFW Yard,  9701 - 10229 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/9/2025 6:23:15 AM,"""7115 - 7209 Stonewall Rd,  Forest Hill,  TX 76140""",Dallas
,,Unknown,,Construction,5/9/2025 6:38:30 AM,"""DFW Yard,  9700 - 9830 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/9/2025 7:05:07 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/9/2025 8:43:18 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,  92 - 4 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/9/2025 8:50:29 AM,""" E Highway 67,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/9/2025 8:57:23 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   S College Dr,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/9/2025 9:00:06 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/9/2025 10:36:01 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,  535 - 599 Molly Ln,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/9/2025 10:41:29 AM,"""523 - 527 S College Dr,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/9/2025 10:50:19 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/9/2025 11:47:52 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,  373 - 95 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/9/2025 12:32:49 PM,"""DFW Yard,  9701 - 10229 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/10/2025 12:46:23 AM,"""7115 - 7209 Stonewall Rd,  Forest Hill,  TX 76140""",Dallas
,,Unknown,,Construction,5/10/2025 1:07:08 AM,"""DFW Yard,  9700 - 9830 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/10/2025 1:15:50 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   I-20 E,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/10/2025 1:45:41 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  1042 - 1096 Cesar Chavez Blvd,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/10/2025 1:57:29 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  601 - 657 S Good Latimer Expy,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 1:58:29 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2501 - 2529 Ferris St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 1:58:59 AM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,  2645 - 2689 Ferris St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 2:00:23 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2500 - 2552 Hickory St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 2:04:56 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  226 - 254 N Good Latimer Expy,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 2:11:53 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,   I-45 S,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 2:12:46 AM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   I-45 S,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 3:21:22 AM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Martin Luther King Jr Blvd,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 3:22:28 AM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   S Good Latimer Expy,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 3:24:00 AM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,  658 - 692 S Good Latimer Expy,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 3:36:07 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2501 - 2699 Taylor St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 3:41:55 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,   I-45 S,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 3:43:00 AM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   I-45 S,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 10:42:14 AM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,  3661 - 3699 Botham Jean Blvd,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 10:48:05 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2500 - 2698 Taylor St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 10:55:47 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,   Canton St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 10:59:05 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-75 S,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 11:05:22 AM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   I-45 S,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 11:11:44 AM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Pennsylvania Ave,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 11:13:17 AM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Grand Ave,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 11:14:47 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2500 - 2698 Taylor St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 1:02:38 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  601 - 657 S Good Latimer Expy,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 1:03:29 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2401 - 2499 Hickory St,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 1:26:57 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   I-45 S,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 1:26:57 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   I-45 S,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 5:08:54 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   I-45 S,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 5:11:19 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   I-45 S,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 6:11:01 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   S Ervay St,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 6:15:49 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2501 - 2699 Taylor St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 6:31:07 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2238 - 2232 Marilla St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/10/2025 6:37:37 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-67 S,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/10/2025 7:09:33 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   I-20 W,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/10/2025 7:20:37 PM,"""DFW Yard,  9701 - 10229 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/12/2025 6:22:08 AM,"""7115 - 7209 Stonewall Rd,  Forest Hill,  TX 76140""",Dallas
,,Unknown,,Construction,5/12/2025 6:36:41 AM,"""DFW Yard,  9700 - 9830 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/12/2025 7:02:54 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/12/2025 8:47:26 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,  93 - 3 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/12/2025 9:01:35 AM,"""413 - 521 S College Dr,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/12/2025 9:04:31 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/12/2025 11:09:38 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,  93 - 3 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/12/2025 11:16:23 AM,"""413 - 521 S College Dr,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/12/2025 11:19:50 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/12/2025 11:58:15 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,  373 - 95 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/12/2025 12:39:34 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/12/2025 12:58:00 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/12/2025 3:08:39 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,  535 - 599 Molly Ln,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/12/2025 3:36:48 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/12/2025 4:56:08 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,  402 - 498 Old Betsy Rd,  Keene,  TX 76031""",Dallas
,,Unknown,,Construction,5/12/2025 5:29:26 PM,"""DFW Yard,  9701 - 10229 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/13/2025 6:05:30 AM,"""7115 - 7209 Stonewall Rd,  Forest Hill,  TX 76140""",Dallas
,,Unknown,,Construction,5/13/2025 6:13:51 AM,"""7331 - 7383 Wichita St,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/13/2025 6:27:30 AM,"""DFW Yard,  9700 - 9830 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/13/2025 6:54:41 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/13/2025 9:02:11 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,  93 - 3 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/13/2025 9:08:58 AM,"""523 - 527 S College Dr,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/13/2025 9:13:16 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/13/2025 12:39:15 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,  93 - 3 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/13/2025 12:47:01 PM,""" E Highway 67,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/13/2025 12:49:53 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/13/2025 5:11:36 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,  373 - 95 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/13/2025 5:15:35 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,   E Highway 67,  Keene,  TX 76031""",Dallas
,,Unknown,,Construction,5/13/2025 5:49:51 PM,"""DFW Yard,  9701 - 10229 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/14/2025 6:16:20 AM,"""7115 - 7209 Stonewall Rd,  Forest Hill,  TX 76140""",Dallas
,,Unknown,,Construction,5/14/2025 6:31:35 AM,"""DFW Yard,  9700 - 9830 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/14/2025 6:59:13 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/14/2025 7:52:20 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,  93 - 3 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/14/2025 7:57:31 AM,""" E Highway 67,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/14/2025 8:04:11 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,  605 - 549 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/14/2025 9:23:44 AM,"""2023-006 Tarrant SH 183 Bridge Replacement,  2708 - 2724 Decatur Ave,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/14/2025 9:53:29 AM,"""2023-006 Tarrant SH 183 Bridge Replacement,  2707 - 2707 Decatur Ave,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/14/2025 10:42:42 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/14/2025 12:14:12 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,  373 - 95 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/14/2025 12:28:03 PM,"""216 - 220 W Hillcrest St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/14/2025 12:42:33 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/14/2025 1:18:40 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,  373 - 95 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/14/2025 1:23:08 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,   E Highway 67,  Keene,  TX 76031""",Dallas
,,Unknown,,Construction,5/14/2025 2:06:37 PM,"""2023-006 (OFFICE) Tarrant SH 183 Bridge,   Decatur Ave,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/14/2025 2:44:50 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/14/2025 5:15:48 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,  373 - 95 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/14/2025 5:53:27 PM,"""DFW Yard,  9701 - 10229 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/15/2025 5:54:06 AM,"""7115 - 7209 Stonewall Rd,  Forest Hill,  TX 76140""",Dallas
,,Unknown,,Construction,5/15/2025 6:23:31 AM,"""DFW Yard,  9700 - 9830 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/15/2025 6:51:51 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/15/2025 10:10:41 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,  535 - 599 Molly Ln,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/15/2025 10:19:44 AM,""" E Highway 67,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/15/2025 10:27:08 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/15/2025 11:07:54 AM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/15/2025 3:04:12 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,  93 - 3 Wallenridge St,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/15/2025 3:10:08 PM,"""523 - 527 S College Dr,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/15/2025 3:12:38 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/15/2025 3:40:37 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,   US-67 Bus S,  Keene,  TX 76059""",Dallas
,,Unknown,,Construction,5/15/2025 4:15:59 PM,"""2024-019 (15) Tarrant VA Bridge Rehab,  402 - 498 Old Betsy Rd,  Keene,  TX 76031""",Dallas
,,Unknown,,Construction,5/15/2025 5:21:00 PM,"""5601 - 5627 Neystel Rd,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/15/2025 5:25:07 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
PT-282,PT-282 (JUSTIN WAYNE OWENS) FORD F250 XL 2024 Pickup Truck +,JUSTIN WAYNE OWENS,93.43,Construction,Unknown,,Dallas
,,Unknown,,Construction,5/1/2025 5:44:25 AM,""" Basswood Blvd,  Fort Worth,  TX 76131""",Dallas
,,Unknown,,Construction,5/1/2025 6:15:35 AM,"""2024-027 (1) NTTA FRACTURE CRITICAL BRIDGE REPAIRS,   I-35E S,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 6:17:50 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   I-35E S,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 6:55:41 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   Cadiz St,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 7:03:12 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 7:24:23 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,  998 - 966 S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 9:02:28 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,  101 - 357 Cadiz St,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 9:56:20 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   Cadiz St,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 10:25:11 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,  998 - 966 S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 10:40:03 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,  101 - 357 Cadiz St,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 11:42:13 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 12:12:25 PM,"""2024-027 (1) NTTA FRACTURE CRITICAL BRIDGE REPAIRS,   I-35E N,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 12:43:55 PM,""" Airport Fwy,  Hurst,  TX 76054""",Dallas
,,Unknown,,Construction,5/1/2025 1:03:47 PM,"""TEXDIST,  1501 - 1547 Two Thousand Oak Apartments,  North Richland Hills,  TX 76180""",Dallas
,,Unknown,,Construction,5/1/2025 2:48:48 PM,"""TEXDIST,  1501 - 1547 Two Thousand Oak Apartments,  North Richland Hills,  TX 76180""",Dallas
,,Unknown,,Construction,5/1/2025 3:54:43 PM,"""101 - 199 Cowpoke Ct,  Decatur,  TX 76071""",Dallas
,,Unknown,,Construction,5/2/2025 6:14:50 AM,"""2024-027 (1) NTTA FRACTURE CRITICAL BRIDGE REPAIRS,   I-35E S,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/2/2025 6:17:08 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   I-35E S,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/2/2025 7:49:34 AM,""" Airport Fwy,  Hurst,  TX 76054""",Dallas
,,Unknown,,Construction,5/2/2025 8:18:43 AM,"""TEXDIST,  1501 - 1547 Two Thousand Oak Apartments,  North Richland Hills,  TX 76180""",Dallas
,,Unknown,,Construction,5/2/2025 9:28:31 AM,"""TEXDIST,  1501 - 1547 Two Thousand Oak Apartments,  North Richland Hills,  TX 76180""",Dallas
,,Unknown,,Construction,5/2/2025 10:03:28 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   US-67 S,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/2/2025 11:00:06 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,  1224 - 1010 S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/2/2025 12:07:36 PM,"""2022-023 Riverfront & Cadiz Bridge Improvement,  998 - 966 S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/2/2025 12:58:58 PM,"""2022-023 Riverfront & Cadiz Bridge Improvement,  998 - 966 S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/2/2025 2:22:21 PM,"""101 - 199 Cowpoke Ct,  Decatur,  TX 76071""",Dallas
,,Unknown,,Construction,5/5/2025 5:38:21 AM,"""2024-019 (7, 9) Tarrant VA Bridge Rehab,   US Highway 287,  Decatur",Dallas
,,Unknown,,Construction,5/5/2025 5:40:09 AM,"""2023-014 (3) TARRANT IH 20 US 81 BR,   TX-114,  Decatur,  TX 76078""",Dallas
,,Unknown,,Construction,5/5/2025 6:21:15 AM,"""2024-027 (1) NTTA FRACTURE CRITICAL BRIDGE REPAIRS,   I-35E S,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/5/2025 6:23:30 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   I-35E S,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/5/2025 7:05:08 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/5/2025 7:11:40 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   US-67 N,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/5/2025 7:14:31 AM,""" S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/5/2025 7:19:50 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   US-67 N,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/5/2025 8:56:19 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   I-20 W,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/5/2025 9:03:42 AM,""" S Hulen St,  Fort Worth,  TX 76132""",Dallas
,,Unknown,,Construction,5/5/2025 9:28:13 AM,"""2025-008 NTTA CTP Southbound Mainlanes,   Chisholm Trail Pkwy,  Fort Worth,  TX 76036""",Dallas
,,Unknown,,Construction,5/5/2025 10:21:07 AM,"""2025-008 NTTA CTP Southbound Mainlanes,   FM 1187,  Fort Worth,  TX 76036""",Dallas
,,Unknown,,Construction,5/5/2025 10:58:10 AM,"""2025-008 NTTA CTP Southbound Mainlanes,  8698 - 8650 FM 1902,  Cleburne,  TX 76028""",Dallas
,,Unknown,,Construction,5/5/2025 11:37:49 AM,"""2025-008 NTTA CTP Southbound Mainlanes,   W FM 917,  Burleson,  TX 76058""",Dallas
,,Unknown,,Construction,5/5/2025 12:55:34 PM,"""2025-008 NTTA CTP Southbound Mainlanes,   W FM 917,  Burleson,  TX 76058""",Dallas
,,Unknown,,Construction,5/5/2025 12:58:55 PM,"""1998 - 1918 W FM 917,  Burleson,  TX 76058""",Dallas
,,Unknown,,Construction,5/5/2025 1:15:45 PM,"""2025-008 NTTA CTP Southbound Mainlanes,  8609 - 8611 County Road 1016,  Burleson,  TX 76028""",Dallas
,,Unknown,,Construction,5/5/2025 1:25:00 PM,"""2025-008 NTTA CTP Southbound Mainlanes,  9338 - 9248 FM 1902,  Cleburne,  TX 76028""",Dallas
,,Unknown,,Construction,5/5/2025 1:43:23 PM,"""2025-008 NTTA CTP Southbound Mainlanes,  3630 - 3640 County Road 920,  Cleburne,  TX 76036""",Dallas
